 ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,
1,0,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,2115.80735885,2115.80735885,2115.80735885,2115.80735885,2115.80735885,2115.80735885,2115.80735885,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,2115.80735885,2115.80735885,2115.80735885,2115.80735885,2115.80735885,2115.80735885,6683.81816706,6683.81816706,6683.81816706,6683.81816706,367.573629721,601.248922729,860.365790628,1117.57364785,1367.5736218,1604.33544678,1867.57360428,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,11529.10822,11529.10822,11529.10822,6683.81816706,11529.10822,11529.10822,2350.07138285,2615.80735382,2865.8073962,3094.04113465,3365.80734545,3615.80734715,3865.80738406,4115.807348,4351.9805788,4586.24462352,4865.80731893,5115.80734871,5365.80729083,5615.80732747,5823.59528691,6115.80731843,6365.80734123,6615.80732372,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,7195.95020622,6933.81814216,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,7405.3614928,7695.95016595,8195.95018334,8408.44804469,8695.95019205,8922.41780035,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,9114.18397838,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,11529.10822,9301.46320143,9551.46320069,9801.46318711,10051.4631896,10538.8139296,11051.4631448,11262.1948625,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,12085.7986985,11779.1081853,12029.1082019,12335.7986637,12585.7986749,12835.7986638,9114.18397838,6683.81816706,6683.81816706,7947.11615297,6683.81816706,6683.81816706,6683.81816706,6683.81816706,6683.81816706,2115.80735885,6696.18444496,137.127049562,10778.8505291,10361.5666602,12085.7986985,12085.7986985,11529.10822,11529.10822,
2,15362.4892224,0,250.000050324,473.380963382,631.543305006,631.543305006,3715.87880628,3715.87880628,3715.87880628,3715.87880628,3715.87880628,881.543322138,1131.54336922,1381.54333651,1624.33545415,1881.54333654,2131.54334511,2381.54334511,2527.05628935,2527.05628935,2527.05628935,2527.05628935,2569.48269309,3715.87880628,3715.87880628,3715.87880628,2819.48274277,3319.48273652,3569.48272219,4690.43727369,4690.43727369,4690.43727369,4690.43727369,4690.43727369,4690.43727369,4690.43727369,4690.43727369,3965.87882421,4215.87885384,4465.87883693,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,4920.43723401,5062.86368419,13514.5498296,13514.5498296,13514.5498296,13514.5498296,6039.55416617,6039.55416617,6039.55416617,5312.86374359,5562.86372068,5796.53894642,13514.5498296,13514.5498296,13514.5498296,13514.5498296,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,6539.5542044,6789.55424336,7038.37658256,7539.55424589,7789.55424589,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,7881.09744738,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8188.37667307,8125.65586249,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,8438.3767532,8688.37675818,8938.37677394,9176.90472534,9309.91996622,9309.91996622,9309.91996622,13514.5498296,13514.5498296,13514.5498296,13514.5498296,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,13514.5498296,13514.5498296,13514.5498296,13514.5498296,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,13514.5498296,9529.62561286,9809.33117157,10059.9199718,10309.9199718,10549.0368288,10793.5952457,11059.919954,11293.0065156,11782.1234359,12051.5346554,12281.534642,12559.9199852,12809.9200451,13059.9200617,13309.4739904,13514.5498296,13514.5498296,20207.7792753,20207.7792753,20207.7792753,13641.8290571,20207.7792753,20207.7792753,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,15362.4892224,13876.0931493,14391.8290316,14641.8289988,14891.8290199,15141.8289647,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15874.6212616,15612.4891975,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,16084.0325482,16374.6212213,16874.6212387,17087.1191,17374.6212474,17601.0888557,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,17792.8550337,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,20207.7792753,17980.1342568,18230.134256,18480.1342425,18730.134245,19217.484985,19730.1342002,19940.8659178,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20764.4697538,20457.7792407,20707.7792572,21014.4697191,21264.4697303,21514.4697192,17792.8550337,13514.5498296,14157.5014958,16625.7872083,11506.3160709,13514.5498296,7308.96541602,6307.91953434,2977.76303839,15362.4892224,15374.8555003,15362.4892224,19457.5215845,19040.2377155,20764.4697538,20764.4697538,20207.7792753,20207.7792753,
3,15112.4891721,0,0,223.380913058,381.543254682,381.543254682,3465.87875596,3465.87875596,3465.87875596,3465.87875596,3465.87875596,631.543271814,881.543318896,1131.54328619,1374.33540383,1631.54328621,1881.54329478,2131.54329478,2277.05623903,2277.05623903,2277.05623903,2277.05623903,2319.48264277,3465.87875596,3465.87875596,3465.87875596,2569.48269244,3069.4826862,3319.48267186,4440.43722337,4440.43722337,4440.43722337,4440.43722337,4440.43722337,4440.43722337,4440.43722337,4440.43722337,3715.87877389,3965.87880352,4215.87878661,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,4670.43718369,4812.86363387,13264.5497793,13264.5497793,13264.5497793,13264.5497793,5789.55411585,5789.55411585,5789.55411585,5062.86369327,5312.86367036,5546.5388961,13264.5497793,13264.5497793,13264.5497793,13264.5497793,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,6289.55415408,6539.55419303,6788.37653224,7289.55419556,7539.55419556,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,7631.09739706,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7938.37662274,7875.65581216,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,8188.37670288,8438.37670785,8688.37672362,8926.90467502,9059.9199159,9059.9199159,9059.9199159,13264.5497793,13264.5497793,13264.5497793,13264.5497793,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,13264.5497793,13264.5497793,13264.5497793,13264.5497793,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,13264.5497793,9279.62556254,9559.33112125,9809.91992151,10059.9199215,10299.0367784,10543.5951954,10809.9199037,11043.0064653,11532.1233856,11801.5346051,12031.5345917,12309.9199349,12559.9199948,12809.9200114,13059.4739401,13264.5497793,13264.5497793,19957.779225,19957.779225,19957.779225,13391.8290068,19957.779225,19957.779225,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,15112.4891721,13626.093099,14141.8289813,14391.8289485,14641.8289695,14891.8289144,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15624.6212112,15362.4891472,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,15834.0324978,16124.621171,16624.6211884,16837.1190497,17124.6211971,17351.0888054,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,17542.8549834,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,19957.779225,17730.1342065,17980.1342057,18230.1341921,18480.1341947,18967.4849347,19480.1341498,19690.8658675,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20514.4697035,20207.7791903,20457.7792069,20764.4696688,21014.46968,21264.4696689,17542.8549834,13264.5497793,13907.5014455,16375.787158,11256.3160205,13264.5497793,7058.9653657,6057.91948402,2727.76298806,15112.4891721,15124.85545,15112.4891721,19207.5215341,18790.2376652,20514.4697035,20514.4697035,19957.779225,19957.779225,
4,14889.108259,0,0,0,158.162341624,158.162341624,3242.4978429,3242.4978429,3242.4978429,3242.4978429,3242.4978429,408.162358756,658.162405837,908.162373133,1150.95449077,1408.16237315,1658.16238173,1908.16238172,2053.67532597,2053.67532597,2053.67532597,2053.67532597,2096.10172971,3242.4978429,3242.4978429,3242.4978429,2346.10177939,2846.10177314,3096.10175881,4217.05631031,4217.05631031,4217.05631031,4217.05631031,4217.05631031,4217.05631031,4217.05631031,4217.05631031,3492.49786083,3742.49789046,3992.49787355,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,4447.05627063,4589.48272081,13041.1688663,13041.1688663,13041.1688663,13041.1688663,5566.17320279,5566.17320279,5566.17320279,4839.48278021,5089.4827573,5323.15798304,13041.1688663,13041.1688663,13041.1688663,13041.1688663,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,6066.17324102,6316.17327998,6564.99561918,7066.17328251,7316.17328251,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,7407.716484,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7714.99570969,7652.2748991,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,7964.99578982,8214.99579479,8464.99581056,8703.52376196,8836.53900284,8836.53900284,8836.53900284,13041.1688663,13041.1688663,13041.1688663,13041.1688663,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,13041.1688663,13041.1688663,13041.1688663,13041.1688663,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,13041.1688663,9056.24464948,9335.95020819,9586.53900845,9836.53900845,10075.6558654,10320.2142824,10586.5389906,10819.6255522,11308.7424725,11578.1536921,11808.1536786,12086.5390218,12336.5390817,12586.5390983,12836.093027,13041.1688663,13041.1688663,19734.398312,19734.398312,19734.398312,13168.4480937,19734.398312,19734.398312,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,14889.108259,13402.7121859,13918.4480682,14168.4480354,14418.4480565,14668.4480013,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15401.2402982,15139.1082341,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,15610.6515848,15901.2402579,16401.2402753,16613.7381367,16901.240284,17127.7078923,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,17319.4740703,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,19734.398312,17506.7532934,17756.7532927,18006.7532791,18256.7532816,18744.1040216,19256.7532368,19467.4849544,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,20291.0887905,19984.3982773,20234.3982938,20541.0887557,20791.0887669,21041.0887558,17319.4740703,13041.1688663,13684.1205324,16152.4062449,11032.9351075,13041.1688663,6835.58445264,5834.53857096,2504.382075,14889.108259,14901.4745369,14889.108259,18984.1406211,18566.8567521,20291.0887905,20291.0887905,19734.398312,19734.398312,
5,15037.342026,306.396108631,306.396108631,306.396108631,0,242.792186387,3390.73160991,3390.73160991,3390.73160991,3390.73160991,3390.73160991,556.396125763,806.396172845,1056.39614014,1299.18825778,1556.39614016,1806.39614873,2056.39614873,2201.90909298,2201.90909298,2201.90909298,2201.90909298,2244.33549672,3390.73160991,3390.73160991,3390.73160991,2494.33554639,2994.33554014,3244.33552581,4365.29007732,4365.29007732,4365.29007732,4365.29007732,4365.29007732,4365.29007732,4365.29007732,4365.29007732,3640.73162784,3890.73165747,4140.73164055,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,4595.29003764,4737.71648782,13189.4026333,13189.4026333,13189.4026333,13189.4026333,5714.4069698,5714.4069698,5714.4069698,4987.71654722,5237.71652431,5471.39175005,13189.4026333,13189.4026333,13189.4026333,13189.4026333,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,6214.40700803,6464.40704698,6713.22938619,7214.40704951,7464.40704951,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,7555.95025101,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7863.22947669,7800.50866611,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,8113.22955683,8363.2295618,8613.22957757,8851.75752897,8984.77276985,8984.77276985,8984.77276985,13189.4026333,13189.4026333,13189.4026333,13189.4026333,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,13189.4026333,13189.4026333,13189.4026333,13189.4026333,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,13189.4026333,9204.47841648,9484.1839752,9734.77277546,9984.77277546,10223.8896324,10468.4480494,10734.7727576,10967.8593193,11456.9762396,11726.3874591,11956.3874456,12234.7727888,12484.7728488,12734.7728653,12984.3267941,13189.4026333,13189.4026333,19882.632079,19882.632079,19882.632079,13316.6818607,19882.632079,19882.632079,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,15037.342026,13550.9459529,14066.6818352,14316.6818024,14566.6818235,14816.6817683,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15549.4740652,15287.3420011,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,15758.8853518,16049.4740249,16549.4740423,16761.9719037,17049.474051,17275.9416593,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,17467.7078374,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,19882.632079,17654.9870604,17904.9870597,18154.9870461,18404.9870486,18892.3377886,19404.9870038,19615.7187214,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20439.3225575,20132.6320443,20382.6320608,20689.3225227,20939.3225339,21189.3225228,17467.7078374,13189.4026333,13832.3542994,16300.6400119,11181.1688745,13189.4026333,6983.81821965,5982.77233796,2652.61584201,15037.342026,15049.7083039,15037.342026,19132.3743881,18715.0905191,20439.3225575,20439.3225575,19882.632079,19882.632079,
