1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,
0,0,530.654594375,18586.3633407,12699.6824104,7162.65781289,4735.9121022,1015.99251929,1386.23317447,3362.28834748,3093.98389392,1207.3464513,11280.2858651,4197.86885692,395.831497399,10810.4739919,13644.9604489,13572.6831303,21957.3034191,12866.1685774,15673.5840909,16946.1655034,20458.3367367,12025.8103589,5783.22914758,9662.58814732,7595.53888718,23546.5170973,23302.716451,15786.0157985,16015.959848,16265.9610871,16445.8107712,23039.6701765,22811.4439748,22587.5607787,22315.7058219,22049.5976338,21793.0470725,21529.4092985,21298.5356037,21055.5820556,20617.5918715,20819.1034504,20291.4000342,20095.9525522,20028.8533037,20218.7569713,20461.9300482,20693.6729172,20983.6044949,21256.9253111,21502.7042924,21807.083354,19933.8209803,19654.1800421,19385.6461238,15838.9848927,16730.5145759,19172.3206062,19108.7370269,19332.5430379,19538.679408,19732.0858652,19934.9809391,18980.3034605,18774.7696117,18504.5948298,18287.3355186,18051.2147743,17772.723211,17438.8374634,17138.5374557,16761.6205235,16520.4563186,16272.8555355,15825.5033572,16050.5745078,15599.8048153,16068.1287509,16374.1314672,17014.8705315,17376.3468631,17716.7831299,18065.1251473,18399.6711603,18748.7826365,19058.4950102,19397.4636675,15470.861539,15238.849989,14996.5561508,14752.3350688,14960.6216643,12049.0448854,15245.14977,15549.8532261,800.436845405,1102.14121883,1500.75379801,1837.49852065,2120.43411332,2300.78353052,2630.6783858,3012.39339946,3375.15842041,3701.80386018,15871.6920169,16188.8748134,14489.4827585,14258.2014465,13993.1739666,13701.5163748,13359.7948866,13013.9927467,12697.8603696,12367.0746,12746.3730573,12108.2827306,11760.0418595,11394.9464633,11066.9624083,10434.5360878,10053.491621,9595.92129076,9281.75275919,8971.86003193,8600.4863971,8369.9286173,8104.11470257,8114.46137815,8419.30777988,8579.01387226,8902.53810655,9247.55408474,9553.69393629,9949.78120163,10291.8735452,10722.4042445,8631.17250617,8934.37000151,9241.51800931,9546.23735378,9873.26134128,10143.8117249,10457.1008102,10785.7797826,11083.2272784,11448.9787309,11812.4090181,13131.6035525,13519.2066891,13919.2643648,12350.5267111,12008.8051055,12317.4671024,12713.1392195,13012.4517636,13352.1522729,13656.9185606,14024.3675543,14358.129026,14630.194991,14965.9982628,7149.79728124,7440.07644688,7715.03946937,8054.30767055,7744.42863271,7474.32970416,6926.81294169,6604.51509117,16221.7176421,6263.34885801,6527.26376363,6816.13912127,8301.92489093,8560.81280212,8902.07215711,9165.28219152,9582.60555446,9893.12968263,10198.6825537,15875.0296212,15548.0831427,15258.6882567,15238.5450434,15947.0608937,16202.3710632,16528.921226,18038.5348772,16532.0200529,16815.6519035,17046.0361594,16853.1042358,17216.0031276,15470.1597337,16696.2870633,17045.4128064,17358.5381156,17717.2102358,23052.8508697,23456.2620456,18367.4632139,18856.3936304,17300.0548004,17604.787906,17941.0451041,18170.7396675,18486.4570427,18808.7883277,19123.4086129,19485.8767155,19857.2489826,20178.2542307,20521.5759564,20868.9540838,21217.1818439,21569.7437877,22291.7443905,22653.5351915,20394.6226491,20763.9459649,21049.2565667,19170.4949,19472.494818,19764.2497132,20078.2953831,18807.1255243,19062.356692,19381.2360817,19700.6257499,20045.861275,7960.67993421,6299.50472124,6036.70068869,5977.32313011,10555.0749635,11028.1168301,11277.8271945,10887.9482695,11061.7140072,11344.4399598,11606.5522036,11938.1833249,12201.7404067,12544.224089,13195.3848379,11587.3802206,11811.0744538,12357.6266152,12691.5855393,13117.9327773,13466.8490335,13795.7076533,14116.6106791,14424.3521043,14815.3767735,15075.9888638,15412.065889,15685.6409457,16024.2075459,15977.6353795,5512.32514481,5491.73613021,5792.22687005,6080.26963798,6458.87626164,6746.0659268,7212.32451979,7648.62270984,5256.16274916,4883.49875986,4618.99419613,4392.65273506,3810.99144687,3446.66531964,3178.59458784,2864.34570567,2663.97916277,2364.18657535,2119.02624283,1855.52871471,1593.17563217,2819.72859644,3057.71561409,3842.70004193,3462.88632922,4156.42607358,4468.09208401,5107.26775378,5459.85893752,5840.87765362,6175.47941585,6524.82428538,6849.04133402,7225.17359125,70.0004166167,355.185479785,693.308745319,0,0,0,0,74.0152618891,680.384399381,1001.22349955,1395.07724488,1700.5129887,2026.99578333,2370.22126817,2735.28409154,3368.38466837,3587.04744855,3791.86039389,4078.58465733,4394.4156176,4823.80072259,302.495340256,730.652481725,1071.4852456,1436.20974131,1818.48290691,2216.83073845,261.142304922,3725.89646664,3994.18300699,5144.02743928,5432.62585296,3788.41416919,6520.10706383,6015.93371922,6330.83892897,6631.92070878,6963.76100096,7256.79002547,4090.07216748,4424.14405337,4742.85820478,5084.25458956,5479.19027569,5778.06870371,5441.73612294,5799.94939331,6175.31784835,5995.60903319,2344.88353579,2667.85806322,2973.28490954,3258.81401937,3573.93776549,0,0,0,0,0,0,0,0,0,0,135.505934786,463.180712305,852.416931524,1158.66763052,0,0,101.748312342,411.064308896,634.222239477,771.392736232,1003.13023687,1502.64077395,1896.71853338,2304.93729964,2603.45590244,830.461275873,1115.28625918,1464.38806637,1719.27841303,1992.7921771,2286.69914301,2590.34323858,2918.64029437,3399.58552688,3694.61677028,4098.47146411,4448.61888312,4822.28199803,3081.84077964,3113.59448527,5689.27451986,5961.53001628,6219.65721519,4858.01978903,4552.15760274,4231.7480804,7913.48945664,8223.02533423,8619.06081611,8899.78171653,11806.5697199,12119.8322297,12498.2749426,12779.72942,9176.82951909,9428.42864007,9818.11154588,10060.5043991,10361.992554,10674.2884448,11062.7853302,11381.9308768,11573.3385196,11852.5640945,12148.4274019,12454.8226545,13067.4484625,11541.2414258,13062.8940095,13343.6108711,13745.5345582,14002.0935409,14279.5326151,14542.2034674,14830.9849955,15104.6405425,15406.4303324,13851.1133179,14149.200125,14446.4222623,14703.4091232,14982.3735188,15247.1343432,15506.1440186,15787.3343842,16060.585558,16335.7182668,9934.82705835,10249.9668796,10582.6369954,10930.3478638,11591.3732976,11922.8476113,12237.523551,12561.8001765,12919.6466944,13307.1274641,13676.9029333,14060.1871355,14450.9422046,14779.8293362,15155.0530981,15554.1062243,0,54.1143935304,
606.308558793,0,1076.47728054,18586.3633407,12699.6824104,7162.65781289,4735.9121022,1015.99251929,1386.23317447,3362.28834748,3355.84155012,1207.3464513,11280.2858651,4197.86885692,657.689153598,10810.4739919,13644.9604489,13572.6831303,21957.3034191,12866.1685774,15673.5840909,16946.1655034,20458.3367367,12025.8103589,5783.22914758,9662.58814732,7595.53888718,23546.5170973,23302.716451,15786.0157985,16015.959848,16265.9610871,16445.8107712,23039.6701765,22811.4439748,22587.5607787,22315.7058219,22049.5976338,21793.0470725,21529.4092985,21298.5356037,21055.5820556,20617.5918715,20819.1034504,20291.4000342,20095.9525522,20028.8533037,20218.7569713,20461.9300482,20693.6729172,20983.6044949,21256.9253111,21502.7042924,21807.083354,19933.8209803,19654.1800421,19385.6461238,15838.9848927,16730.5145759,19172.3206062,19108.7370269,19332.5430379,19538.679408,19732.0858652,19934.9809391,18980.3034605,18774.7696117,18504.5948298,18287.3355186,18051.2147743,17772.723211,17438.8374634,17138.5374557,16761.6205235,16520.4563186,16272.8555355,15825.5033572,16050.5745078,15599.8048153,16068.1287509,16374.1314672,17014.8705315,17376.3468631,17716.7831299,18065.1251473,18399.6711603,18748.7826365,19058.4950102,19397.4636675,15470.861539,15238.849989,14996.5561508,14752.3350688,14960.6216643,12049.0448854,15245.14977,15549.8532261,1346.25953157,1647.96390499,2046.57648417,2383.32120682,2666.25679948,2846.60621669,3176.50107196,3558.21608563,3920.98110658,4247.62654635,15871.6920169,16188.8748134,14489.4827585,14258.2014465,13993.1739666,13701.5163748,13359.7948866,13013.9927467,12697.8603696,12367.0746,12746.3730573,12108.2827306,11760.0418595,11394.9464633,11066.9624083,10434.5360878,10053.491621,9595.92129076,9281.75275919,8971.86003193,8600.4863971,8369.9286173,8104.11470257,8114.46137815,8419.30777988,8579.01387226,8902.53810655,9247.55408474,9553.69393629,9949.78120163,10291.8735452,10722.4042445,8631.17250617,8934.37000151,9241.51800931,9546.23735378,9873.26134128,10143.8117249,10457.1008102,10785.7797826,11083.2272784,11448.9787309,11812.4090181,13131.6035525,13519.2066891,13919.2643648,12350.5267111,12008.8051055,12317.4671024,12713.1392195,13012.4517636,13352.1522729,13656.9185606,14024.3675543,14358.129026,14630.194991,14965.9982628,7149.79728124,7440.07644688,7715.03946937,8054.30767055,7744.42863271,7474.32970416,6926.81294169,6604.51509117,16221.7176421,6263.34885801,6527.26376363,6816.13912127,8301.92489093,8560.81280212,8902.07215711,9165.28219152,9582.60555446,9893.12968263,10198.6825537,15875.0296212,15548.0831427,15258.6882567,15238.5450434,15947.0608937,16202.3710632,16528.921226,18038.5348772,16532.0200529,16815.6519035,17046.0361594,16853.1042358,17216.0031276,15470.1597337,16696.2870633,17045.4128064,17358.5381156,17717.2102358,23052.8508697,23456.2620456,18367.4632139,18856.3936304,17300.0548004,17604.787906,17941.0451041,18170.7396675,18486.4570427,18808.7883277,19123.4086129,19485.8767155,19857.2489826,20178.2542307,20521.5759564,20868.9540838,21217.1818439,21569.7437877,22291.7443905,22653.5351915,20394.6226491,20763.9459649,21049.2565667,19170.4949,19472.494818,19764.2497132,20078.2953831,18807.1255243,19062.356692,19381.2360817,19700.6257499,20045.861275,7960.67993421,6299.50472124,6036.70068869,5977.32313011,10555.0749635,11028.1168301,11277.8271945,10887.9482695,11061.7140072,11344.4399598,11606.5522036,11938.1833249,12201.7404067,12544.224089,13195.3848379,11587.3802206,11811.0744538,12357.6266152,12691.5855393,13117.9327773,13466.8490335,13795.7076533,14116.6106791,14424.3521043,14815.3767735,15075.9888638,15412.065889,15685.6409457,16024.2075459,15977.6353795,5512.32514481,5491.73613021,5792.22687005,6080.26963798,6458.87626164,6746.0659268,7212.32451979,7648.62270984,5256.16274916,4883.49875986,4618.99419613,4392.65273506,3810.99144687,3446.66531964,3178.59458784,2864.34570567,2663.97916277,2364.18657535,2119.02624283,1855.52871471,1593.17563217,2819.72859644,3057.71561409,3842.70004193,3462.88632922,4156.42607358,4468.09208401,5107.26775378,5459.85893752,5840.87765362,6175.47941585,6524.82428538,6849.04133402,7225.17359125,70.0004166167,355.185479785,693.308745319,0,127.895456278,335.935372591,504.280005139,335.872918089,942.24205558,1263.08115574,1656.93490108,1962.3706449,2288.85343953,2632.07892437,2997.14174774,3630.24232456,3848.90510475,4053.71805009,4340.44231353,4656.2732738,5085.65837879,908.80389905,1336.96104052,1677.79380439,2042.5183001,2424.7914657,2823.13929724,806.964991088,3725.89646664,3994.18300699,5144.02743928,5432.62585296,4050.27182539,6520.10706383,6015.93371922,6330.83892897,6631.92070878,6963.76100096,7256.79002547,4351.92982368,4686.00170957,5004.71586098,5346.11224576,5741.04793189,6039.9263599,5703.59377914,6061.80704951,6437.17550455,6257.46668939,2890.70622196,3213.68074939,3519.10759571,3804.63670554,4119.76045165,0,0,0,0,0,0,0,0,0,0,135.505934786,463.180712305,852.416931524,1158.66763052,0,0,101.748312342,411.064308896,634.222239477,771.392736232,1003.13023687,1502.64077395,1896.71853338,2304.93729964,2603.45590244,830.461275873,1115.28625918,1464.38806637,1719.27841303,1992.7921771,2286.69914301,2590.34323858,2918.64029437,3399.58552688,3694.61677028,4098.47146411,4448.61888312,4822.28199803,3081.84077964,3113.59448527,5689.27451986,5961.53001628,6219.65721519,4858.01978903,4552.15760274,4231.7480804,7913.48945664,8223.02533423,8619.06081611,8899.78171653,11806.5697199,12119.8322297,12498.2749426,12779.72942,9176.82951909,9428.42864007,9818.11154588,10060.5043991,10361.992554,10674.2884448,11062.7853302,11381.9308768,11573.3385196,11852.5640945,12148.4274019,12454.8226545,13067.4484625,11541.2414258,13062.8940095,13343.6108711,13745.5345582,14002.0935409,14279.5326151,14542.2034674,14830.9849955,15104.6405425,15406.4303324,13851.1133179,14149.200125,14446.4222623,14703.4091232,14982.3735188,15247.1343432,15506.1440186,15787.3343842,16060.585558,16335.7182668,9934.82705835,10249.9668796,10582.6369954,10930.3478638,11591.3732976,11922.8476113,12237.523551,12561.8001765,12919.6466944,13307.1274641,13676.9029333,14060.1871355,14450.9422046,14779.8293362,15155.0530981,15554.1062243,0,599.937079697,
60.4858726266,0,0,18586.3633407,12699.6824104,7162.65781289,4735.9121022,1015.99251929,1386.23317447,3362.28834748,3093.98389392,1207.3464513,11280.2858651,4197.86885692,395.831497399,10810.4739919,13644.9604489,13572.6831303,21957.3034191,12866.1685774,15673.5840909,16946.1655034,20458.3367367,12025.8103589,5783.22914758,9662.58814732,7595.53888718,23546.5170973,23302.716451,15786.0157985,16015.959848,16265.9610871,16445.8107712,23039.6701765,22811.4439748,22587.5607787,22315.7058219,22049.5976338,21793.0470725,21529.4092985,21298.5356037,21055.5820556,20617.5918715,20819.1034504,20291.4000342,20095.9525522,20028.8533037,20218.7569713,20461.9300482,20693.6729172,20983.6044949,21256.9253111,21502.7042924,21807.083354,19933.8209803,19654.1800421,19385.6461238,15838.9848927,16730.5145759,19172.3206062,19108.7370269,19332.5430379,19538.679408,19732.0858652,19934.9809391,18980.3034605,18774.7696117,18504.5948298,18287.3355186,18051.2147743,17772.723211,17438.8374634,17138.5374557,16761.6205235,16520.4563186,16272.8555355,15825.5033572,16050.5745078,15599.8048153,16068.1287509,16374.1314672,17014.8705315,17376.3468631,17716.7831299,18065.1251473,18399.6711603,18748.7826365,19058.4950102,19397.4636675,15470.861539,15238.849989,14996.5561508,14752.3350688,14960.6216643,12049.0448854,15245.14977,15549.8532261,269.78225103,571.486624452,970.099203633,1306.84392628,1589.77951894,1770.12893615,2100.02379142,2481.73880509,2844.50382604,3171.1492658,15871.6920169,16188.8748134,14489.4827585,14258.2014465,13993.1739666,13701.5163748,13359.7948866,13013.9927467,12697.8603696,12367.0746,12746.3730573,12108.2827306,11760.0418595,11394.9464633,11066.9624083,10434.5360878,10053.491621,9595.92129076,9281.75275919,8971.86003193,8600.4863971,8369.9286173,8104.11470257,8114.46137815,8419.30777988,8579.01387226,8902.53810655,9247.55408474,9553.69393629,9949.78120163,10291.8735452,10722.4042445,8631.17250617,8934.37000151,9241.51800931,9546.23735378,9873.26134128,10143.8117249,10457.1008102,10785.7797826,11083.2272784,11448.9787309,11812.4090181,13131.6035525,13519.2066891,13919.2643648,12350.5267111,12008.8051055,12317.4671024,12713.1392195,13012.4517636,13352.1522729,13656.9185606,14024.3675543,14358.129026,14630.194991,14965.9982628,7149.79728124,7440.07644688,7715.03946937,8054.30767055,7744.42863271,7474.32970416,6926.81294169,6604.51509117,16221.7176421,6263.34885801,6527.26376363,6816.13912127,8301.92489093,8560.81280212,8902.07215711,9165.28219152,9582.60555446,9893.12968263,10198.6825537,15875.0296212,15548.0831427,15258.6882567,15238.5450434,15947.0608937,16202.3710632,16528.921226,18038.5348772,16532.0200529,16815.6519035,17046.0361594,16853.1042358,17216.0031276,15470.1597337,16696.2870633,17045.4128064,17358.5381156,17717.2102358,23052.8508697,23456.2620456,18367.4632139,18856.3936304,17300.0548004,17604.787906,17941.0451041,18170.7396675,18486.4570427,18808.7883277,19123.4086129,19485.8767155,19857.2489826,20178.2542307,20521.5759564,20868.9540838,21217.1818439,21569.7437877,22291.7443905,22653.5351915,20394.6226491,20763.9459649,21049.2565667,19170.4949,19472.494818,19764.2497132,20078.2953831,18807.1255243,19062.356692,19381.2360817,19700.6257499,20045.861275,7960.67993421,6299.50472124,6036.70068869,5977.32313011,10555.0749635,11028.1168301,11277.8271945,10887.9482695,11061.7140072,11344.4399598,11606.5522036,11938.1833249,12201.7404067,12544.224089,13195.3848379,11587.3802206,11811.0744538,12357.6266152,12691.5855393,13117.9327773,13466.8490335,13795.7076533,14116.6106791,14424.3521043,14815.3767735,15075.9888638,15412.065889,15685.6409457,16024.2075459,15977.6353795,5512.32514481,5491.73613021,5792.22687005,6080.26963798,6458.87626164,6746.0659268,7212.32451979,7648.62270984,5256.16274916,4883.49875986,4618.99419613,4392.65273506,3810.99144687,3446.66531964,3178.59458784,2864.34570567,2663.97916277,2364.18657535,2119.02624283,1855.52871471,1593.17563217,2819.72859644,3057.71561409,3842.70004193,3462.88632922,4156.42607358,4468.09208401,5107.26775378,5459.85893752,5840.87765362,6175.47941585,6524.82428538,6849.04133402,7225.17359125,70.0004166167,355.185479785,693.308745319,0,0,0,0,74.0152618891,680.384399381,1001.22349955,1395.07724488,1700.5129887,2026.99578333,2370.22126817,2735.28409154,3368.38466837,3587.04744855,3791.86039389,4078.58465733,4394.4156176,4823.80072259,362.981212883,791.138354351,1131.97111823,1496.69561394,1878.96877954,2277.31661107,0,3725.89646664,3994.18300699,5144.02743928,5432.62585296,3788.41416919,6520.10706383,6015.93371922,6330.83892897,6631.92070878,6963.76100096,7256.79002547,4090.07216748,4424.14405337,4742.85820478,5084.25458956,5479.19027569,5778.06870371,5441.73612294,5799.94939331,6175.31784835,5995.60903319,1814.22894142,2137.20346885,2442.63031517,2728.15942499,3043.28317111,0,0,0,0,0,0,0,0,0,0,135.505934786,463.180712305,852.416931524,1158.66763052,0,0,101.748312342,411.064308896,634.222239477,771.392736232,1003.13023687,1502.64077395,1896.71853338,2304.93729964,2603.45590244,830.461275873,1115.28625918,1464.38806637,1719.27841303,1992.7921771,2286.69914301,2590.34323858,2918.64029437,3399.58552688,3694.61677028,4098.47146411,4448.61888312,4822.28199803,3081.84077964,3113.59448527,5689.27451986,5961.53001628,6219.65721519,4858.01978903,4552.15760274,4231.7480804,7913.48945664,8223.02533423,8619.06081611,8899.78171653,11806.5697199,12119.8322297,12498.2749426,12779.72942,9176.82951909,9428.42864007,9818.11154588,10060.5043991,10361.992554,10674.2884448,11062.7853302,11381.9308768,11573.3385196,11852.5640945,12148.4274019,12454.8226545,13067.4484625,11541.2414258,13062.8940095,13343.6108711,13745.5345582,14002.0935409,14279.5326151,14542.2034674,14830.9849955,15104.6405425,15406.4303324,13851.1133179,14149.200125,14446.4222623,14703.4091232,14982.3735188,15247.1343432,15506.1440186,15787.3343842,16060.585558,16335.7182668,9934.82705835,10249.9668796,10582.6369954,10930.3478638,11591.3732976,11922.8476113,12237.523551,12561.8001765,12919.6466944,13307.1274641,13676.9029333,14060.1871355,14450.9422046,14779.8293362,15155.0530981,15554.1062243,0,0,
818.956647201,212.648088407,1289.12536895,0,12699.6824104,0,1954.62623057,0,0,3362.28834748,3568.48963853,1207.3464513,11280.2858651,0,870.337242005,2775.40547899,13644.9604489,13572.6831303,3869.54821405,7003.64747276,7638.51557803,8911.09699049,12423.2682238,6163.28925427,0,9662.58814732,7595.53888718,15511.4485844,15267.6479382,0,0,0,60.6149030713,15004.6016637,14776.3754619,14552.4922659,14280.637309,14014.5291209,13757.9785596,13494.3407856,13263.4670908,13020.5135427,12582.5233586,12784.0349375,12256.3315213,12060.8840394,11993.7847908,12183.6884585,12426.8615353,12658.6044043,12948.535982,13221.8567982,13467.6357795,13772.0148411,11898.7524674,11619.1115292,11350.5776109,7803.91637986,8695.44606299,11137.2520934,11073.668514,11297.4745251,11503.6108951,11697.0173523,11899.9124262,10945.2349476,10739.7010988,10469.5263169,10252.2670057,10016.1462614,9737.65469808,9403.76895052,9103.46894287,8726.55201061,8485.3878057,8237.78702259,7790.43484434,8015.50599488,7564.73630238,8033.06023805,8339.06295435,8979.8020186,9341.27835027,9681.71461702,10030.0566344,10364.6026474,10713.7141236,11023.4264973,11362.3951547,7435.79302612,7203.78147617,6961.48763796,6717.26655595,6925.55315141,164.339463675,7210.08125711,7514.78471321,1558.90761998,1860.6119934,2259.22457258,2595.96929523,2878.90488789,3059.2543051,3389.14916037,3770.86417404,4133.62919499,4460.27463475,7836.623504,8153.80630053,6454.41424562,6223.13293363,5958.10545368,5666.4478619,5324.72637369,4978.92423381,4662.79185672,4332.00608716,861.667635601,4073.21421769,3724.97334666,3359.87795047,3031.89389545,2399.46757493,2018.42310814,1560.85277789,1246.68424631,936.791519057,565.417884226,334.860104426,69.0461896953,0,0,76.1061850851,399.630419378,744.646397572,1050.78624912,1446.87351446,1788.96585806,2219.49655729,0,0,0,0,0,0,0,0,0,0,0,1246.89813083,1634.50126736,2034.55894308,465.821289358,0,0,0,0,0,0,0,0,0,0,1287.27617665,1577.55534229,1852.51836478,2191.78656596,0,0,0,0,1053.24935881,400.827753418,664.742659036,953.618016681,2439.40378634,2698.29169753,3039.55105252,3302.76108693,3720.08444987,4030.60857804,4336.16144912,706.561337902,379.614859438,90.2199734745,0,91.2719245339,346.582094045,673.132256809,1653.33900905,0,0,0,997.315266662,1360.2141584,0,311.091195135,660.216938277,973.342247513,1332.01436764,4965.09566464,5368.50684061,0,270.030289742,0,0,0,82.9844624471,398.701837641,721.033122646,1035.65340791,1398.12151044,1769.49377757,2090.4990257,2433.82075139,2781.19887878,3129.42663886,3481.98858265,4203.98918548,4565.77998643,1808.25930846,2177.58262425,2462.89322604,584.131559336,886.131477358,1177.88637252,1491.93204239,220.762183643,475.993351364,794.87274103,1114.26240922,1459.49793429,0,0,0,114.802025519,4692.55385889,5165.59572553,5415.30608992,5025.42716494,5199.19290263,5481.91885517,5744.03109901,6075.66222029,6339.21930212,6681.70298442,7332.86373332,5724.85911601,5948.55334923,6495.10551058,6829.06443475,7255.41167274,7604.3279289,7933.18654873,8254.08957455,8561.83099974,8952.85566888,9213.46775925,9549.54478443,9823.11984113,10161.6864413,10115.1142749,0,112.414389889,412.905129734,700.947897664,1079.55452132,1366.74418648,1833.00277947,2269.30096952,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4427248149,276.429742461,1061.4141703,681.600457586,1375.14020195,1686.80621238,2325.98188215,2678.57306589,3059.59178199,3394.19354422,3743.53841375,4067.75546239,4443.88771962,0,0,0,61.2432413828,340.543544686,548.583460999,716.928093547,548.521006496,1154.89014399,1475.72924415,1869.58298949,2175.01873331,2501.50152794,2844.72701278,3209.78983615,3842.89041297,4061.55319316,4266.3661385,4553.09040194,4868.92136221,5298.3064672,1121.45198746,1549.60912893,1890.4418928,2255.16638851,2637.43955411,3035.78738565,1019.6130795,3725.89646664,3994.18300699,5144.02743928,5432.62585296,4262.9199138,6520.10706383,6015.93371922,6330.83892897,6631.92070878,6963.76100096,7256.79002547,4564.57791208,4898.64979798,5217.36394939,5558.76033416,5953.6960203,6252.57444831,5916.24186755,6274.45513792,6649.82359296,6470.1147778,3103.35431037,3426.3288378,3731.75568412,4017.28479394,4332.40854006,0,0,0,0,0,0,0,0,0,0,135.505934786,463.180712305,852.416931524,1158.66763052,0,0,101.748312342,411.064308896,634.222239477,771.392736232,1003.13023687,1502.64077395,1896.71853338,2304.93729964,2603.45590244,830.461275873,1115.28625918,1464.38806637,1719.27841303,1992.7921771,2286.69914301,2590.34323858,2918.64029437,3399.58552688,3694.61677028,4098.47146411,4448.61888312,4822.28199803,3081.84077964,3113.59448527,5689.27451986,5961.53001628,6219.65721519,4858.01978903,4552.15760274,4231.7480804,7913.48945664,8223.02533423,8619.06081611,8899.78171653,11806.5697199,12119.8322297,12498.2749426,12779.72942,9176.82951909,9428.42864007,9818.11154588,10060.5043991,10361.992554,10674.2884448,11062.7853302,11381.9308768,11573.3385196,11852.5640945,12148.4274019,12454.8226545,13067.4484625,11541.2414258,13062.8940095,13343.6108711,13745.5345582,14002.0935409,14279.5326151,14542.2034674,14830.9849955,15104.6405425,15406.4303324,13851.1133179,14149.200125,14446.4222623,14703.4091232,14982.3735188,15247.1343432,15506.1440186,15787.3343842,16060.585558,16335.7182668,9934.82705835,10249.9668796,10582.6369954,10930.3478638,11591.3732976,11922.8476113,12237.523551,12561.8001765,12919.6466944,13307.1274641,13676.9029333,14060.1871355,14450.9422046,14779.8293362,15155.0530981,15554.1062243,0,812.585168105,
